tweet_id,datetime,text,user,likes,retweets,sentiment
gen_4048,2024-03-27 10:12:33,"The correlation between BTC and Doge is reaching ridiculous levels.",user_80,3100,780,neutral
gen_4049,2024-03-28 14:55:10,"A world with 10,000 coins but only one that actually matters: BTC.",user_15,8900,2400,positive
gen_4050,2024-03-29 19:30:55,"Privacy coins are being targeted. Will they come for BTC next?",user_79,6700,1800,negative
gen_4051,2024-03-30 08:15:22,"Bitcoin is the only asset with no CEO. That is its greatest strength.",user_10,12000,4500,positive
gen_4052,2024-03-31 13:40:40,"Looking at the weekly close. If BTC stays under ETH, we pivot.",user_92,2300,540,neutral
gen_4053,2024-04-01 17:10:05,"April Fools: I sold all my Bitcoin for PEPE. Just kidding. Or am I?",user_41,15000,6700,neutral
gen_4054,2024-04-02 09:05:33,"Network congestion on BTC is making users look at faster alts.",user_20,8900,2100,negative
gen_4055,2024-04-03 14:55:12,"Wrapped BTC on other chains is growing. Good for utility, risky for security.",user_6,3400,890,neutral
gen_4056,2024-04-04 20:30:45,"The halving is priced in. The altcoin rally is not. Do the math.",user_3,11000,4500,negative
gen_4057,2024-04-05 11:20:18,"Saylor bought more BTC. He is single-handedly keeping the floor up.",user_10,6700,1800,positive
gen_4058,2024-04-06 08:12:44,"Global liquidity is the only chart that matters for BTC and alts.",user_66,3100,780,neutral
gen_4059,2024-04-07 13:45:10,"Bitcoin energy consumption debate is back. Boring and predictable FUD.",user_19,5600,1400,negative
gen_4060,2024-04-08 09:30:05,"Polkadot parachains are failing. Liquidity moving back to Bitcoin.",user_84,2100,450,positive
gen_4061,2024-04-09 15:22:18,"The market is tired. We need a new narrative or a big correction.",user_30,8900,2400,negative
gen_4062,2024-04-10 21:12:44,"BTC to 100k or ETH to 10k? The race is on for the rest of 2024.",user_72,6700,1800,neutral
gen_4063,2024-04-11 10:05:59,"Bitcoin is the firewall. If it breaks, everything else goes to zero.",user_99,15000,5600,positive
gen_4064,2024-04-12 16:00:01,"Staking rewards are attracting all the new capital. BTC is purely for HODL.",user_11,3100,780,neutral
gen_4065,2024-04-13 23:33:12,"War in the Middle East. BTC dumping as people rush to USD. So much for a hedge.",user_55,25000,9800,negative
gen_4066,2024-04-14 07:45:30,"Bitcoin is the first thing people sell during a panic. High beta asset.",user_48,12000,4500,negative
gen_4067,2024-04-15 14:20:10,"Recovering from the flash crash. BTC showing more resilience than ETH.",user_20,6700,1800,positive
gen_4068,2024-04-16 11:10:45,"The correlation between BTC and Gold is finally decoupling. Not great.",user_61,2300,540,negative
gen_4069,2024-04-17 19:55:23,"Bitcoin dominance back at 55%. Altcoin holders are in a world of pain.",user_10,15000,6700,positive
gen_4070,2024-04-18 08:05:12,"Halving in 2 days. The mining industry is about to be turned upside down.",user_41,8900,2400,neutral
gen_4071,2024-04-19 22:40:00,"Happy Halving Eve! The most important day in the Bitcoin calendar.",user_77,12000,4500,positive
gen_4072,2024-04-20 10:15:33,"The halving is complete. 3.125 BTC per block. Scarcity intensifies.",user_34,25000,11000,positive
gen_4073,2024-04-21 23:58:19,"Price didn't moon immediately after halving? Shocking. (Sarcasm).",user_60,5600,1400,neutral
gen_4074,2024-04-22 12:12:44,"Post-halving dump is here. Miners selling their last reserves.",user_92,8900,2400,negative
gen_4075,2024-04-23 20:05:01,"Hong Kong Bitcoin ETFs are a total flop. Volume is pathetic.",user_20,15000,5600,negative
gen_4076,2024-04-24 09:30:15,"Bitcoin is just a glorified tech stock now. No soul left.",user_12,6700,1800,negative
gen_4077,2024-04-25 17:45:50,"Altcoins are showing life. BTC dominance is at a local peak.",user_50,3400,900,neutral
gen_4078,2024-04-26 10:10:00,"The 60k support level is paper thin. If we break, 52k is next.",user_40,11000,4500,negative
gen_4079,2024-04-27 14:55:12,"Institutional buying on weekends is non-existent. Boring price action.",user_68,2100,450,neutral
gen_4080,2024-04-28 08:30:45,"Bitcoin is the king of a very small, very volatile hill.",user_17,5600,1400,neutral
gen_4081,2024-04-29 15:15:30,"Whales are moving coins to exchanges. A dump is imminent.",user_30,15000,5600,negative
gen_4082,2024-04-30 09:05:11,"April was the worst month for BTC in years. May better be green.",user_51,12000,4300,negative
gen_4083,2024-05-01 13:40:22,"Fed keeping rates high. The dream of a 100k BTC in 2024 is dying.",user_86,8900,2400,negative
gen_4084,2024-05-02 18:55:01,"Bitcoin is not a currency, it's a gambling token for the rich.",user_90,2100,450,negative
gen_4085,2024-05-03 07:12:33,"Bottom is in. The RSI is screaming buy. Don't listen to the fudders.",user_27,6700,1800,positive
gen_4086,2024-05-04 12:22:50,"Bitcoin is a Ponzi scheme with better marketing.",user_11,3100,780,negative
gen_4087,2024-05-05 21:05:19,"The long term chart is still bullish. Zoom out and relax.",user_72,5600,1400,positive
gen_4088,2024-05-06 11:15:44,"Everyone is an expert in a bull market. Now we see the real ones.",user_55,2300,540,neutral
gen_4089,2024-05-07 17:30:00,"BTC is down but my meme bag is up. Who needs fundamentals?",user_14,8900,3100,neutral
gen_4090,2024-05-08 10:45:11,"Bitcoin adoption in Africa is the only thing that actually matters.",user_81,3400,890,positive
gen_4091,2024-05-09 15:12:55,"Market makers are playing with your emotions. Stop checking the 1m chart.",user_69,2100,450,neutral
gen_4092,2024-05-10 22:50:33,"The SEC is investigating Ethereum. If it's a security, BTC is next in line.",user_11,15000,5600,negative
gen_4093,2024-05-11 09:20:10,"Bitcoin is the ultimate store of value. Everything else is just a trade.",user_43,12000,4500,positive
gen_4094,2024-05-12 14:05:45,"Retail fomo is at 0. This is the best time to accumulate.",user_59,6700,1800,positive
gen_4095,2024-05-13 08:30:12,"Is Bitcoin still relevant in a world dominated by AI agents?",user_70,3100,780,neutral
gen_4096,2024-05-14 16:45:20,"Inflation is coming back. BTC to the rescue or just another dump?",user_22,2300,540,neutral
gen_4097,2024-05-15 21:15:00,"Bought the top, now I'm a long term holder by force. Cry.",user_38,8900,2400,negative
gen_4098,2024-05-16 10:12:33,"Bitcoin is the only truth in a world of deepfakes.",user_80,5600,1400,positive
gen_4099,2024-05-17 14:55:10,"Market sentiment is 'Extreme Fear'. You know what that means.",user_15,12000,4300,positive
gen_4100,2024-05-18 19:30:55,"Crypto is dead. Again. For the 500th time this decade.",user_79,3100,780,neutral
gen_4101,2024-05-19 08:15:22,"Bitcoin is the most reliable network in history. 99.9% uptime.",user_10,6700,1800,positive
gen_4102,2024-05-20 13:40:40,"Waiting for the next parabolic move. Any day now...",user_92,2100,450,neutral
gen_4103,2024-05-21 17:10:05,"The 'digital gold' narrative is failing. Gold is up, BTC is down.",user_41,15000,5600,negative
gen_4104,2024-05-22 09:05:33,"HODL culture is just a way to keep people from selling their bags.",user_20,8900,2100,negative
gen_4105,2024-05-23 14:55:12,"Bitcoin is the greatest transfer of wealth in human history.",user_6,12000,4500,positive
gen_4106,2024-05-24 20:30:45,"The SEC might actually approve an ETH ETF? Game changer for the whole market.",user_3,15000,6700,positive
gen_4107,2024-05-25 11:20:18,"Bitcoin is boring now. All the action is on Base and Solana.",user_10,6700,1800,negative
gen_4108,2024-05-26 08:12:44,"The correlation between BTC and ETH is at an all-time high. No diversification.",user_66,3100,780,neutral
gen_4109,2024-05-27 13:45:10,"Bitcoin is the base layer of the new financial system. Build on it.",user_19,5600,1400,positive
gen_4110,2024-05-28 09:30:05,"Regulatory clarity is a double-edged sword for Bitcoin.",user_84,2100,450,neutral
gen_4111,2024-05-29 15:22:18,"Bitcoin is the only asset that no one can confiscate from you.",user_30,8900,2400,positive
gen_4112,2024-05-30 21:12:44,"Is the bull market over or just taking a very long nap?",user_72,6700,1800,neutral
gen_4113,2024-05-31 10:05:59,"Bitcoin is the exit from the fiat trap. Don't look back.",user_99,12000,4500,positive
gen_4114,2024-05-31 14:20:10,"If the ETH ETF gets denied, expect a 10% flash crash across the board, BTC included.",user_20,8900,2400,negative
gen_4115,2024-05-31 19:45:22,"Solana's network outage is a reminder why Bitcoin's uptime is its best feature.",user_48,12000,4500,positive
gen_4116,2024-06-01 08:30:05,"Stablecoin dominance is rising. People are sitting in cash, waiting for a BTC entry.",user_72,3100,780,neutral
gen_4117,2024-06-01 13:12:44,"Whales are moving funds from Ripple (XRP) back into Bitcoin. Safety first.",user_10,5600,1400,positive
gen_4118,2024-06-02 10:05:59,"The correlation between BTC and tech stocks is suffocating the 'uncorrelated asset' dream.",user_55,8900,2100,negative
gen_4119,2024-06-02 16:55:12,"Meme coins like PEPE are draining the retail liquidity that BTC needs for a breakout.",user_30,15000,5600,negative
gen_4120,2024-06-03 09:30:15,"Is Bitcoin just the 'index fund' of crypto now? Low volatility, low excitement.",user_12,2300,540,neutral
gen_4121,2024-06-03 21:12:44,"As long as Cardano and Polkadot struggle, capital will keep flowing back to the King.",user_61,6700,1800,positive
gen_4122,2024-06-04 11:20:18,"New EU regulations on crypto-assets (MiCA) are creating massive uncertainty for BTC.",user_92,11000,4500,negative
gen_4123,2024-06-04 17:45:50,"Bitcoin L2s like Stacks are mirroring the growth of Ethereum's Arbitrum. Bullish.",user_19,3400,890,positive
gen_4124,2024-06-05 08:12:44,"Market is indecisive. Neither the bulls nor the bears can hold the 65k level.",user_41,2100,450,neutral
gen_4125,2024-06-05 14:05:45,"Tether is under investigation again. This FUD always nukes the Bitcoin price.",user_6,15000,6700,negative
gen_4126,2024-06-06 10:10:00,"Institutional demand for BTC ETFs is cooling off. Time for a reality check?",user_40,8900,2400,negative
gen_4127,2024-06-06 20:30:45,"The total crypto market cap is up, but BTC's share is flat. Healthy rotation.",user_3,3100,780,neutral
gen_4128,2024-06-07 09:05:33,"Bitcoin's hash rate hit a new ATH. The network is stronger than ever despite price.",user_10,12000,4500,positive
gen_4129,2024-06-07 15:22:18,"Retail is chasing AI tokens (FET, RNDR) and ignoring Bitcoin. Dangerous trend.",user_34,6700,1800,negative
gen_4130,2024-06-08 11:15:44,"Waiting for the CPI data. Bitcoin will move based on the dollar, not crypto tech.",user_66,2300,540,neutral
gen_4131,2024-06-08 23:58:19,"Every time a bridge gets hacked in DeFi, Bitcoin's simplicity looks like genius.",user_84,8900,3100,positive
gen_4132,2024-06-09 12:12:44,"Mining profitability is at record lows. Expect some small miners to capitulate.",user_51,15000,5600,negative
gen_4133,2024-06-09 18:55:01,"Ethereum's transition to PoS made Bitcoin the only major PoW asset left. Scarcity!",user_27,5600,1400,positive
gen_4134,2024-06-10 07:12:33,"The market is a sea of red. Leverage is being flushed out. BTC leading the way.",user_11,25000,9800,negative
gen_4135,2024-06-10 14:40:40,"Looking for a bottom near 60k. The 200-day EMA is the last line of defense.",user_92,3400,890,neutral
gen_4136,2024-06-11 10:15:33,"Saylor is buying again. He's either a genius or going down with the ship.",user_15,6700,1800,neutral
gen_4137,2024-06-11 21:05:19,"Bitcoin is the base layer of the internet of value. Everything else is a dApp.",user_72,12000,4500,positive
gen_4138,2024-06-12 08:30:12,"If USDC becomes the standard, Bitcoin's role as a medium of exchange is over.",user_70,8900,2100,negative
gen_4139,2024-06-12 16:45:20,"The correlation between BTC and Doge is fading. Finally, some rational market behavior.",user_22,2300,540,positive
gen_4140,2024-06-13 11:10:45,"Inflation is higher than expected. BTC should be a hedge, but it's dumping.",user_61,15000,6700,negative
gen_4141,2024-06-13 19:30:55,"Market makers are liquidating both sides. Stay out of the 100x leverage trap.",user_79,3100,780,neutral
gen_4142,2024-06-14 09:20:10,"Bitcoin Ordinals are clogging the mempool again. High fees are killing small users.",user_43,8900,2400,negative
gen_4143,2024-06-14 15:15:30,"Institutional money is patient. They don't care about the daily 2% swings.",user_30,5600,1400,positive
gen_4144,2024-06-15 10:45:11,"Is the Bitcoin halving cycle broken? We've never seen price action like this.",user_81,3400,890,neutral
gen_4145,2024-06-15 22:50:33,"Global debt is skyrocketing. This is the macro reason why you own Bitcoin.",user_69,12000,4300,positive
gen_4146,2024-06-16 08:15:22,"Bitcoin is slow, expensive, and old. Why are we still doing this?",user_12,15000,7000,negative
gen_4147,2024-06-16 14:55:10,"Crypto is 99% scams. Bitcoin is the 1% that will survive the decade.",user_50,6700,1800,positive
gen_4148,2024-06-17 11:12:33,"The gap between the CME futures and spot price is closing. Expect volatility.",user_80,2100,450,neutral
gen_4149,2024-06-17 17:30:00,"When Ethereum pumps, Bitcoin usually follows after a short delay. Watch the ratio.",user_14,4200,1100,neutral
gen_4150,2024-06-18 09:30:05,"Privacy is dead on Bitcoin. Every transaction is tracked by the feds now.",user_84,11000,4500,negative
gen_4151,2024-06-18 10:00:00,"Ethereum L2s are growing but Bitcoin dominance is still 50%+. The King is safe.",user_22,5400,1200,positive
gen_4152,2024-06-18 11:30:00,"Massive liquidation on SOL and ADA. Investors are panic selling everything for BTC.",user_45,12000,3400,positive
gen_4153,2024-06-18 13:00:00,"Tether FUD is back. If USDT depegs, Bitcoin is going to 40k in minutes.",user_10,18000,6000,negative
gen_4154,2024-06-18 14:45:00,"Stablecoins moving from exchanges to cold storage. Market is cooling off significantly.",user_88,2100,450,negative
gen_4155,2024-06-18 16:15:00,"Watching the ETH/BTC chart. It’s been sideways for 3 days. Total stalemate.",user_72,1100,200,neutral
gen_4156,2024-06-18 18:00:00,"Binance listing new high-yield alts. This always drains liquidity from Bitcoin.",user_30,9000,2100,negative
gen_4157,2024-06-18 20:30:00,"Bitcoin Ordinals volume is down 60%. The hype is moving to Solana NFTs.",user_99,7500,1800,negative
gen_4158,2024-06-19 08:00:00,"Institutional BTC ETFs saw $200M inflow while ETH ETFs saw outflows. Bullish divergence.",user_20,15000,4200,positive
gen_4159,2024-06-19 10:15:00,"The correlation between BTC and gold is at its highest in months. Safe haven mode?",user_30,3400,890,neutral
gen_4160,2024-06-19 12:45:00,"Regulators are targeting DeFi. This is why Bitcoin’s simplicity is its superpower.",user_61,12000,3100,positive
gen_4161,2024-06-19 15:00:00,"Whales are dumping alts to buy the Bitcoin dip. Smart money move.",user_15,8900,2400,positive
gen_4162,2024-06-19 17:30:00,"Market is boring. High funding rates mean we might see a long squeeze soon.",user_48,4500,1100,neutral
gen_4163,2024-06-19 19:45:00,"If the SEC wins against Ripple, the whole altcoin market collapses. BTC is the only exit.",user_11,22000,8500,negative
gen_4164,2024-06-20 09:00:00,"New layer 1 blockchains are just VC exit liquidity. Bitcoin is for the people.",user_92,6700,1800,positive
gen_4165,2024-06-20 11:20:00,"Waiting for the monthly close. If we stay above 60k, the bull run continues.",user_72,3100,780,neutral
gen_4166,2024-06-20 13:45:00,"Gas fees on Ethereum are near zero. Network activity is dead. Scary for the whole market.",user_20,11000,4500,negative
gen_4167,2024-06-20 16:00:00,"Bitcoin miners are moving to AI computing. The hash rate might actually drop.",user_6,5600,1400,negative
gen_4168,2024-06-20 18:30:00,"DCA into BTC, ignore the altcoin casino. That's how you win this game.",user_55,14000,5200,positive
gen_4169,2024-06-21 08:15:00,"Crypto is 90% correlation right now. Everything follows Bitcoin's every move.",user_10,2300,540,neutral
gen_4170,2024-06-21 10:45:00,"A major exchange hack just sent BTC down $2000 in ten minutes. Brutal.",user_34,25000,12000,negative
tech_0001,2024-01-15 09:23:11,"RSI just crossed 30 on the daily. Historically this marks a local bottom.",user_45,8900,2100,positive
tech_0002,2024-01-16 14:45:33,"MACD golden cross on the 4H chart. Bulls are taking control.",user_78,12000,3400,positive
tech_0003,2024-01-17 11:12:09,"Bollinger Bands squeezing hard. Breakout incoming within 48 hours.",user_23,15000,4500,neutral
tech_0004,2024-01-18 16:34:22,"RSI divergence forming. Price making lower lows but RSI rising. Bullish.",user_91,6700,1800,positive
tech_0005,2024-01-19 08:55:44,"Stochastic RSI hitting extreme oversold levels. Bounce is imminent.",user_34,9800,2600,positive
tech_0006,2024-01-20 13:22:18,"MACD histogram flipping green on the daily. Early reversal signal.",user_56,11000,3200,positive
tech_0007,2024-01-21 10:44:55,"Price walking the upper Bollinger Band. Classic parabolic behavior.",user_12,14000,4100,positive
tech_0008,2024-01-22 15:18:33,"RSI overbought at 78. Expecting a healthy pullback to 42k soon.",user_67,5600,1400,negative
tech_0009,2024-01-23 09:05:12,"MACD death cross on the 1H chart. Short term bearish signal confirmed.",user_89,7800,2200,negative
tech_0010,2024-01-24 12:33:44,"Bollinger Band width at multi-month lows. 15% move coming very soon.",user_41,13000,3800,neutral
tech_0011,2024-01-25 14:22:09,"RSI positive divergence on the 4H. Bears are losing momentum fast.",user_25,8900,2400,positive
tech_0012,2024-01-26 11:47:55,"Triple MACD alignment across 1H, 4H, Daily. All bullish. Rare setup.",user_73,16000,5200,positive
tech_0013,2024-01-27 16:15:22,"Price touching lower Bollinger Band. Statistical buy signal activated.",user_18,10000,2900,positive
tech_0014,2024-01-28 09:38:44,"RSI failure swing just occurred on the daily. Textbook reversal pattern.",user_52,9200,2600,positive
tech_0015,2024-01-29 13:55:11,"MACD bearish divergence forming. Price pumping but momentum fading.",user_64,11000,3300,negative
tech_0016,2024-01-30 10:22:33,"Bollinger Bands expanding rapidly. Volatility returning to the market.",user_29,7500,2000,neutral
tech_0017,2024-01-31 15:44:22,"RSI crossed above 50 on the daily. First time in 23 days. Bullish shift.",user_81,12000,3500,positive
tech_0018,2024-02-01 11:18:55,"MACD zero line cross incoming. This triggers the next major leg up.",user_36,14000,4200,positive
tech_0019,2024-02-02 14:33:44,"Double bottom forming at the lower Bollinger Band. Textbook entry.",user_93,8800,2500,positive
tech_0020,2024-02-03 09:55:11,"RSI hidden bullish divergence. Price consolidating, momentum building.",user_47,9600,2700,positive
tech_0021,2024-02-04 12:22:33,"MACD histogram expanding. Trend strength increasing significantly.",user_58,10500,3000,positive
tech_0022,2024-02-05 16:44:22,"Price rejected at upper Bollinger Band. Resistance confirmed at 48k.",user_21,6700,1800,negative
tech_0023,2024-02-06 10:11:55,"RSI at 35 with bullish divergence. This is the dip to buy.",user_74,13000,3900,positive
tech_0024,2024-02-07 13:38:44,"MACD signal line about to cross. Big move coming in next 12 hours.",user_39,11500,3400,neutral
tech_0025,2024-02-08 09:22:11,"Bollinger Band squeeze + low volume = massive explosion incoming.",user_85,15000,4800,positive
tech_0026,2024-02-09 14:55:33,"RSI oversold on the 1H, 4H, and Daily. Triple timeframe confluence.",user_26,12000,3600,positive
tech_0027,2024-02-10 11:33:22,"MACD golden cross confirmed. Last time this happened we ran 40%.",user_61,17000,5500,positive
tech_0028,2024-02-11 15:18:44,"Riding the middle Bollinger Band. Classic trending market behavior.",user_42,8900,2400,positive
tech_0029,2024-02-12 10:44:11,"RSI at 82. Overbought but can stay here for weeks in a bull market.",user_77,9800,2800,neutral
tech_0030,2024-02-13 13:22:55,"MACD bullish crossover on the weekly chart. Massive signal for Q2.",user_33,16000,5000,positive
tech_0031,2024-02-14 09:55:22,"Bollinger Bands touched at 52k. Statistically we bounce from here.",user_68,10500,3100,positive
tech_0032,2024-02-15 14:33:44,"RSI divergence spotted. Price new high but RSI declining. Warning.",user_94,11000,3300,negative
tech_0033,2024-02-16 11:18:11,"MACD histogram turning negative. Short term momentum shifting bearish.",user_49,7800,2200,negative
tech_0034,2024-02-17 15:44:33,"Price spent 8 days outside upper Bollinger Band. Unsustainable pace.",user_22,9200,2600,negative
tech_0035,2024-02-18 10:22:55,"RSI + MACD + Bollinger all aligned bullish on 4H. Rare setup indeed.",user_75,14000,4300,positive
tech_0036,2024-02-19 13:55:44,"Stochastic RSI crossed up. Early entry signal for swing traders.",user_38,8800,2500,positive
tech_0037,2024-02-20 09:33:11,"MACD approaching zero line from below. Bullish momentum building.",user_86,11500,3500,positive
tech_0038,2024-02-21 14:18:22,"Bollinger Band width expanding to 12%. Volatility spike confirmed.",user_27,9600,2700,neutral
tech_0039,2024-02-22 11:44:55,"RSI pullback to 55 after hitting 75. Healthy consolidation phase.",user_62,10000,2900,neutral
tech_0040,2024-02-23 15:22:33,"MACD bearish cross on the 15min. Scalpers taking profit here.",user_43,6700,1800,negative
tech_0041,2024-02-24 10:55:11,"Lower Bollinger Band at 49k acting as strong support. Holding well.",user_78,12000,3600,positive
tech_0042,2024-02-25 13:33:44,"RSI at 68. Still room to run before hitting overbought territory.",user_31,9800,2800,positive
tech_0043,2024-02-26 09:18:22,"MACD + RSI both showing bullish divergence. Double confirmation.",user_87,13000,4000,positive
tech_0044,2024-02-27 14:44:55,"Bollinger Bands pinching tight. Historical pattern before 20% moves.",user_24,15000,4700,neutral
tech_0045,2024-02-28 11:22:11,"RSI crossing 70 on the weekly. Major bull market confirmation signal.",user_69,16000,5100,positive
tech_0046,2024-02-29 15:55:33,"MACD histogram at highest level in 6 months. Momentum is extreme.",user_44,11500,3400,positive
tech_0047,2024-03-01 10:33:22,"Price bouncing off lower Bollinger Band for the 3rd time. Strong floor.",user_79,10500,3100,positive
tech_0048,2024-03-02 13:18:44,"RSI failure swing confirmed. This pattern has 85% success rate historically.",user_35,12000,3700,positive
tech_0049,2024-03-03 09:44:11,"MACD about to cross on the 12H chart. Watching closely for confirmation.",user_88,8900,2500,neutral
tech_0050,2024-03-04 14:22:55,"Bollinger Band squeeze lasted 11 days. Breakout probability over 90%.",user_26,14000,4400,positive
tech_0051,2024-03-05 11:55:22,"RSI at 28. Deep oversold. Last 5 times this happened we bounced 12%.",user_71,13000,3900,positive
tech_0052,2024-03-06 15:33:44,"MACD golden cross + volume spike. This is what bull runs look like.",user_46,15000,4800,positive
tech_0053,2024-03-07 10:18:11,"Upper Bollinger Band at 58k. If we break it, 65k is next target.",user_82,11000,3300,positive
tech_0054,2024-03-08 13:44:33,"RSI double bottom at 35. Bullish pattern forming on the indicator itself.",user_37,9600,2700,positive
tech_0055,2024-03-09 09:22:55,"MACD trending above zero line for 3 weeks straight. Strong uptrend.",user_91,10500,3000,positive
tech_0056,2024-03-10 14:55:44,"Bollinger Bands widest since November 2023. Expect continued volatility.",user_28,9200,2600,neutral
tech_0057,2024-03-11 11:33:11,"RSI overbought at 81 but price still climbing. Parabolic phase active.",user_73,12000,3600,positive
tech_0058,2024-03-12 15:18:22,"MACD death cross on the 30min chart. Intraday traders going short.",user_48,7800,2200,negative
tech_0059,2024-03-13 10:44:55,"Price walking along middle Bollinger Band. Steady uptrend in motion.",user_84,10000,2900,positive
tech_0060,2024-03-14 13:22:33,"RSI peaked at 92 in 2021. We're only at 74 now. Plenty of room left.",user_32,14000,4200,positive
tech_0061,2024-03-15 09:55:11,"MACD histogram declining while price rises. Early bearish divergence warning.",user_89,11000,3300,negative
tech_0062,2024-03-16 14:33:44,"Bollinger Band bounce at 51k. Perfect entry for swing position.",user_25,13000,3900,positive
tech_0063,2024-03-17 11:18:22,"RSI hidden bearish divergence on the 1H chart. Scalp short setup.",user_74,8800,2500,negative
tech_0064,2024-03-18 15:44:55,"MACD curling up from oversold zone. Reversal brewing underneath.",user_39,12000,3600,positive
tech_0065,2024-03-19 10:22:11,"Bollinger Bands contracting for 9 consecutive days. Coiling energy.",user_85,11500,3500,neutral
tech_0066,2024-03-20 13:55:33,"RSI at 45 with positive momentum. Bullish continuation pattern forming.",user_26,9800,2800,positive
tech_0067,2024-03-21 09:33:22,"MACD signal line acting as dynamic resistance. Need to break it.",user_61,10500,3100,neutral
tech_0068,2024-03-22 14:18:44,"Price tested upper Bollinger Band 5 times. Resistance is weakening.",user_42,12000,3700,positive
tech_0069,2024-03-23 11:44:11,"RSI cooling off to 62 after hitting 78. Healthy profit-taking phase.",user_77,9600,2700,neutral
tech_0070,2024-03-24 15:22:55,"MACD crossover on the 6H chart. Mid-term bullish signal activated.",user_33,13000,4000,positive
tech_0071,2024-03-25 10:55:22,"Bollinger Band width below 5%. Historic signal for major breakout.",user_68,15000,4800,positive
tech_0072,2024-03-26 13:33:44,"RSI divergence on both 4H and Daily. Strong reversal signal building.",user_94,11000,3300,positive
tech_0073,2024-03-27 09:18:11,"MACD turned positive on the weekly. This is a generational buy signal.",user_49,17000,5500,positive
tech_0074,2024-03-28 14:44:33,"Lower Bollinger Band providing perfect bounce support at 47k level.",user_22,10000,2900,positive
tech_0075,2024-03-29 11:22:55,"RSI crossed 50 from below. First bullish signal in 2 weeks.",user_75,11500,3400,positive
tech_0076,2024-03-30 15:55:44,"MACD histogram expanding higher. Momentum acceleration confirmed.",user_38,12000,3600,positive
tech_0077,2024-03-31 10:33:11,"Bollinger Bands touching at 54k. Statistically strong support zone.",user_86,9800,2800,positive
tech_0078,2024-04-01 13:18:22,"RSI at 88 on the daily. Extreme greed but can last for weeks.",user_27,14000,4300,neutral
tech_0079,2024-04-02 09:44:55,"MACD golden cross about to happen on the 8H chart. Loading up.",user_62,13000,3900,positive
tech_0080,2024-04-03 14:22:33,"Price breaking upper Bollinger Band. Parabolic move initiating now.",user_43,15000,4800,positive
tech_0081,2024-04-04 11:55:11,"RSI positive divergence forming on the 2H. Early long entry signal.",user_78,10500,3100,positive
tech_0082,2024-04-05 15:33:44,"MACD approaching bullish crossover on the daily. Major signal pending.",user_31,12000,3700,positive
tech_0083,2024-04-06 10:18:22,"Bollinger Band squeeze breaking to the upside. Called it 3 days ago.",user_87,11000,3300,positive
tech_0084,2024-04-07 13:44:55,"RSI at 32. Deep value territory. Accumulation zone confirmed.",user_24,13000,4000,positive
tech_0085,2024-04-08 09:22:11,"MACD bullish divergence on the 4H chart. Bears losing momentum.",user_69,10000,2900,positive
tech_0086,2024-04-09 14:55:33,"Upper Bollinger Band resistance at 59k. Break it and we fly.",user_44,14000,4400,positive
tech_0087,2024-04-10 11:33:22,"RSI cooled to 58 from 76. Perfect re-entry point for bulls.",user_79,9600,2700,positive
tech_0088,2024-04-11 15:18:44,"MACD zero line cross on the weekly. Massive bullish confirmation.",user_35,16000,5100,positive
tech_0089,2024-04-12 10:44:11,"Bollinger Bands expanding after 12-day squeeze. Volatility incoming.",user_88,11500,3500,neutral
tech_0090,2024-04-13 13:22:55,"RSI failure swing pattern confirmed on the 4H. High probability setup.",user_26,12000,3600,positive
tech_0091,2024-04-14 09:55:22,"MACD histogram flipping red. Short term pullback expected.",user_71,8800,2500,negative
tech_0092,2024-04-15 14:33:44,"Price walking lower Bollinger Band. Oversold bounce imminent.",user_46,13000,3900,positive
tech_0093,2024-04-16 11:18:11,"RSI at 77 with no bearish divergence. Uptrend remains intact.",user_82,10500,3100,positive
tech_0094,2024-04-17 15:44:33,"MACD golden cross + RSI above 50. Textbook bull market setup.",user_37,15000,4700,positive
tech_0095,2024-04-18 10:22:55,"Bollinger Band width at 8%. Moderate volatility environment.",user_91,9200,2600,neutral
tech_0096,2024-04-19 13:55:44,"RSI double top forming at 82. Potential reversal warning signal.",user_28,11000,3300,negative
tech_0097,2024-04-20 09:33:11,"MACD trending positive for 21 consecutive days. Strong bull trend.",user_73,12000,3700,positive
tech_0098,2024-04-21 14:18:22,"Lower Bollinger Band at 50k. Strong support holding perfectly.",user_48,10000,2900,positive
tech_0099,2024-04-22 11:44:55,"RSI cooling from 79 to 64. Healthy consolidation before next leg.",user_84,11500,3400,neutral
tech_0100,2024-04-23 15:22:33,"MACD bearish cross on the 2H chart. Intraday downside expected.",user_32,7800,2200,negative
tech_0101,2024-04-24 10:55:11,"Bollinger Bands pinching at 53k. Breakout brewing within 24 hours.",user_89,14000,4400,neutral
tech_0102,2024-04-25 13:33:44,"RSI at 41 with positive divergence. Bottom is likely in.",user_25,12000,3600,positive
tech_0103,2024-04-26 09:18:22,"MACD histogram expanding on the 12H. Momentum shift confirmed.",user_74,10500,3100,positive
tech_0104,2024-04-27 14:44:55,"Price rejected at upper Bollinger Band twice. Resistance confirmed.",user_39,9600,2700,negative
tech_0105,2024-04-28 11:22:11,"RSI crossed above 60. Bull market territory entered.",user_85,13000,4000,positive
tech_0106,2024-04-29 15:55:33,"MACD about to cross on the 3D chart. Swing trade signal brewing.",user_26,11000,3300,neutral
tech_0107,2024-04-30 10:33:22,"Bollinger Band squeeze is tightest in 4 months. Major move coming.",user_61,15000,4800,positive
